id,subject,level,unit,Chapter_Number,video_title,Subchapter_Number,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
MATH_NSIV_GeometricRepresentation_Q01_SA,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264386
MATH_NSIV_GeometricRepresentation_Q04_MCQ,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264402
MATH_NSIV_GeometricRepresentation_Q04_TF,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264417
MATH_NSIV_GeometricRepresentation_Q04_SA,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264429
MATH_NSIV_GeometricRepresentation_Q07_MCQ,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,easy,"[""matrices"", ""determinant""]",Math - NS IV.docx,2025-10-21T22:49:34.264448
MATH_NSIV_GeometricRepresentation_Q07_TF,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,easy,"[""linear systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264460
MATH_NSIV_GeometricRepresentation_Q07_SA,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,easy,"[""systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264474
MATH_NSIV_GeometricRepresentation_Q10_MCQ,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264490
MATH_NSIV_GeometricRepresentation_Q10_TF,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264501
MATH_NSIV_GeometricRepresentation_Q10_SA,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264513
MATH_NSIV_GeometricRepresentation_Q13_MCQ,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264528
MATH_NSIV_GeometricRepresentation_Q13_TF,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264540
MATH_NSIV_GeometricRepresentation_Q13_SA,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264551
MATH_NSIV_GeometricRepresentation_Q16_MCQ,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264569
MATH_NSIV_GeometricRepresentation_Q16_TF,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264581
MATH_NSIV_GeometricRepresentation_Q16_SA,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264595
MATH_NSIV_GeometricRepresentation_Q19_MCQ,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,medium,"[""matrices"", ""determinant""]",Math - NS IV.docx,2025-10-21T22:49:34.264611
MATH_NSIV_GeometricRepresentation_Q19_TF,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,medium,"[""linear systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264622
MATH_NSIV_GeometricRepresentation_Q19_SA,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,medium,"[""systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264635
MATH_NSIV_GeometricRepresentation_Q22_MCQ,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264650
MATH_NSIV_GeometricRepresentation_Q22_TF,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264662
MATH_NSIV_GeometricRepresentation_Q22_SA,Math,NS IV,Unit: Geometric Representation,58,Argument,58.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264673
MATH_NSIV_GeometricRepresentation_Q25_MCQ,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,hard,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264688
MATH_NSIV_GeometricRepresentation_Q25_TF,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,hard,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264700
MATH_NSIV_GeometricRepresentation_Q25_SA,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,hard,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264715
MATH_NSIV_GeometricRepresentation_Q28_MCQ,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,hard,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264736
MATH_NSIV_GeometricRepresentation_Q28_TF,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,hard,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264748
MATH_NSIV_GeometricRepresentation_Q28_SA,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,hard,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264759
MATH_NSIV_GeometricRepresentation_Q31_MCQ,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,easy,"[""matrices"", ""determinant""]",Math - NS IV.docx,2025-10-21T22:49:34.264775
MATH_NSIV_GeometricRepresentation_Q31_TF,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,easy,"[""linear systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264788
MATH_NSIV_GeometricRepresentation_Q31_SA,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,easy,"[""systems""]",Math - NS IV.docx,2025-10-21T22:49:34.264807
MATH_NSIV_GeometricRepresentation_Q34_MCQ,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264825
MATH_NSIV_GeometricRepresentation_Q34_TF,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264836
MATH_NSIV_GeometricRepresentation_Q34_SA,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264851
MATH_NSIV_GeometricRepresentation_Q37_MCQ,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264867
MATH_NSIV_GeometricRepresentation_Q37_TF,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264879
MATH_NSIV_GeometricRepresentation_Q37_SA,Math,NS IV,Unit: Geometric Representation,58,Modulus |z|,58.3,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264890
MATH_NSIV_GeometricRepresentation_Q40_MCQ,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264906
MATH_NSIV_GeometricRepresentation_Q40_TF,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264943
MATH_NSIV_GeometricRepresentation_Q40_SA,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.264960
MATH_NSIV_FunctionComposition_Q01_MCQ,Math,NS IV,Unit: Function Composition,59,Domains,59.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264989
MATH_NSIV_FunctionComposition_Q01_TF,Math,NS IV,Unit: Function Composition,59,Domains,59.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.265001
MATH_NSIV_FunctionComposition_Q01_SA,Math,NS IV,Unit: Function Composition,59,Domains,59.1,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.265017
MATH_NSIV_FunctionComposition_Q04_MCQ,Math,NS IV,Unit: Function Composition,59,Examples,59.2,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.265033
MATH_NSIV_FunctionComposition_Q04_TF,Math,NS IV,Unit: Function Composition,59,Examples,59.2,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.265046
MATH_NSIV_FunctionComposition_Q04_SA,Math,NS IV,Unit: Function Composition,59,Examples,59.2,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,easy,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.265057
MATH_NSIV_FunctionComposition_Q07_MCQ,Math,NS IV,Unit: Function Composition,59,Examples,59.2,MCQ,Determinant of \(\begin{pmatrix}a&b\\c&d\end{pmatrix}\) is:,"[""\\(ad-bc\\)"", ""\\(ab-cd\\)"", ""\\(a+b-c-d\\)"", ""\\(ac-bd\\)""]",\(ad-bc\),Hint: 2×2 determinant rule.,Correct! 2×2 determinant rule.,Not quite. Hint: 2×2 determinant rule.,English,easy,"[""matrices"", ""determinant""]",Math - NS IV.docx,2025-10-21T22:49:34.265077
MATH_NSIV_FunctionComposition_Q07_TF,Math,NS IV,Unit: Function Composition,59,Examples,59.2,TrueFalse,A 2×2 system has a unique solution when the determinant of its coefficient matrix is non‑zero.,"[""True"", ""False""]",True,Non‑singular matrix ⇒ unique solution.,Exactly.,Review: Non‑singular matrix ⇒ unique solution.,English,easy,"[""linear systems""]",Math - NS IV.docx,2025-10-21T22:49:34.265089
MATH_NSIV_FunctionComposition_Q07_SA,Math,NS IV,Unit: Function Composition,59,Examples,59.2,ShortAnswer,"Solve the system: \(x+y=5,\ 2x-y=1\). Give \(x,y\).",[],"x=2, y=3",Eliminate \(y\) or add equations.,Nice work!,Compare with the expected form. Eliminate \(y\) or add equations.,English,easy,"[""systems""]",Math - NS IV.docx,2025-10-21T22:49:34.265100
MATH_NSIV_FunctionComposition_Q10_MCQ,Math,NS IV,Unit: Function Composition,59,Examples,59.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.265116
MATH_NSIV_FunctionComposition_Q10_TF,Math,NS IV,Unit: Function Composition,59,Examples,59.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.265128
MATH_NSIV_FunctionComposition_Q10_SA,Math,NS IV,Unit: Function Composition,59,Examples,59.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.265142
MATH_NSIV_FunctionComposition_Q13_MCQ,Math,NS IV,Unit: Function Composition,59,f∘g,59.3,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,medium,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.265158
MATH_NSIV_FunctionComposition_Q13_TF,Math,NS IV,Unit: Function Composition,59,f∘g,59.3,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,medium,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.265170
MATH_NSIV_FunctionComposition_Q13_SA,Math,NS IV,Unit: Function Composition,59,f∘g,59.3,ShortAnswer,Simplify: \( \sqrt{18}+\sqrt{8} \).,[],5\sqrt{2},Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,Nice work!,Compare with the expected form. Reduce under radicals: \(3\sqrt{2}+2\sqrt{2}\).,English,medium,"[""radicals""]",Math - NS IV.docx,2025-10-21T22:49:34.265181
