id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q31_SA",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Wants vs Resources,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267354
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q34_MCQ",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Opportunity Cost,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267381
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q34_TF",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Opportunity Cost,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267397
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q34_SA",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Opportunity Cost,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267409
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q37_MCQ",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Trade‑offs,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267426
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q37_TF",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Trade‑offs,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267437
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q37_SA",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Trade‑offs,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267464
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q40_MCQ",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Wants vs Resources,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267494
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q40_TF",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Wants vs Resources,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267510
"ECON_NSI_Needs,ScarcityandOpportunityCost_Q40_SA",Economics,NS I,"Unit: Needs, Scarcity & Opportunity Cost",Wants vs Resources,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267536
ECON_NSI_MicrovsMacro_Q01_MCQ,Economics,NS I,Unit: Micro vs Macro,Households/Firms,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267565
ECON_NSI_MicrovsMacro_Q01_TF,Economics,NS I,Unit: Micro vs Macro,Households/Firms,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267577
ECON_NSI_MicrovsMacro_Q01_SA,Economics,NS I,Unit: Micro vs Macro,Households/Firms,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267591
ECON_NSI_MicrovsMacro_Q04_MCQ,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267608
ECON_NSI_MicrovsMacro_Q04_TF,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267620
ECON_NSI_MicrovsMacro_Q04_SA,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267631
ECON_NSI_MicrovsMacro_Q07_MCQ,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267647
ECON_NSI_MicrovsMacro_Q07_TF,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267659
ECON_NSI_MicrovsMacro_Q07_SA,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267674
ECON_NSI_MicrovsMacro_Q10_MCQ,Economics,NS I,Unit: Micro vs Macro,Households/Firms,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,easy,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267692
ECON_NSI_MicrovsMacro_Q10_TF,Economics,NS I,Unit: Micro vs Macro,Households/Firms,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,easy,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267704
ECON_NSI_MicrovsMacro_Q10_SA,Economics,NS I,Unit: Micro vs Macro,Households/Firms,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,easy,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267715
ECON_NSI_MicrovsMacro_Q13_MCQ,Economics,NS I,Unit: Micro vs Macro,Households/Firms,MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,medium,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267734
ECON_NSI_MicrovsMacro_Q13_TF,Economics,NS I,Unit: Micro vs Macro,Households/Firms,TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,medium,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267749
ECON_NSI_MicrovsMacro_Q13_SA,Economics,NS I,Unit: Micro vs Macro,Households/Firms,ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,medium,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267766
ECON_NSI_MicrovsMacro_Q16_MCQ,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,medium,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267789
ECON_NSI_MicrovsMacro_Q16_TF,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,medium,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267801
ECON_NSI_MicrovsMacro_Q16_SA,Economics,NS I,Unit: Micro vs Macro,Inflation (Intro),ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,medium,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267816
ECON_NSI_MicrovsMacro_Q19_MCQ,Economics,NS I,Unit: Micro vs Macro,"GDP, Unemployment",MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,medium,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267833
ECON_NSI_MicrovsMacro_Q19_TF,Economics,NS I,Unit: Micro vs Macro,"GDP, Unemployment",TrueFalse,Scarcity implies that choices must be made.,"[""True"", ""False""]",True,Resources are limited; wants are unlimited.,Exactly.,Review: Resources are limited; wants are unlimited.,English,medium,"[""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267844
ECON_NSI_MicrovsMacro_Q19_SA,Economics,NS I,Unit: Micro vs Macro,"GDP, Unemployment",ShortAnswer,Write one sentence using the term 'opportunity cost'.,[],Student response varies; key: foregone next best alternative.,Tie to a concrete trade‑off (time or money).,Nice work!,Compare with the expected form. Tie to a concrete trade‑off (time or money).,English,medium,"[""opportunity cost""]",Economie - NS I.docx,2025-10-21T22:49:34.267856
ECON_NSI_MicrovsMacro_Q22_MCQ,Economics,NS I,Unit: Micro vs Macro,"GDP, Unemployment",MCQ,Opportunity cost best describes:,"[""money spent on the chosen option"", ""benefit of the chosen option"", ""value of the next best alternative forgone"", ""sunk cost""]",value of the next best alternative forgone,Hint: It reflects trade‑offs under scarcity.,Correct! It reflects trade‑offs under scarcity.,Not quite. Hint: It reflects trade‑offs under scarcity.,English,hard,"[""opportunity cost"", ""scarcity""]",Economie - NS I.docx,2025-10-21T22:49:34.267874
